gene	TSP14__capillary endothelial cell	TSP14__CD4-positive, alpha-beta T cell	TSP14__CD8-positive, alpha-beta T cell	TSP14__endothelial cell	TSP14__endothelial cell of artery	TSP14__fibroblast	TSP14__macrophage	TSP14__mast cell	TSP14__natural killer cell	TSP14__neutrophil	TSP14__pericyte	TSP14__smooth muscle cell	TSP14__vein endothelial cell
ZNF141	229.603086491036	124.044562577588	151.121996317072	182.387600351715	0	99.3861341091115	41.8175094327424	169.822498512893	0	0	92.06966658324	53.8598714410114	0
ZNF142	0	0	5.27180048964751	44.7978393707414	0	14.2804653462542	4.67685997343934	0	0	0	0	0	1.11281345305482
ZNF143	0	150.627965510122	0	53.5775000085002	0	32.066545843613	116.151078667866	0	0	0	40.9992598470113	0	0
ZNF146	0	47.8053284975545	127.47386788068	49.0048388719167	0	29.2977042813833	0	0	0	0	5.08378647886995	33.1706940311718	0
ZNF148	83.1350182012167	80.5620373997621	141.522164731145	70.0213624077966	28.3663508538671	54.3065426249765	29.925955324138	111.254970389772	0	0	52.4512491157528	13.6502919248448	127.351650571629
ZNF155	0	0.0956908188716475	0.641595771993578	11.8555503209333	0	11.7653054102154	0	0	0	0	0	0	0
ZNF16	0	0	0.105328750373018	0	0	10.732342813857	10.3524578544226	0	0	0	0.0269840419417281	0	0
ZNF160	0	19.4982217197857	183.745374521945	112.018235059054	0	29.795822312074	42.1155818693737	0	0	0	2.16517245169007	34.8757021288067	0
ZNF165	0	19.8879678695176	0.242446298512012	12.8924302045167	0	18.8357488950057	0	0	0	0	9.61870996315677	0	0
ZNF169	0	0	0	1.76207651330799	0	0	15.3354645247396	0	0	0	1.74252863038739	0	417.7733026624
ZNF174	0	0	0	21.0740069322439	0	5.3798947163419	0	0	0	0	19.9186698011248	0	0
ZNF175	0	0	0	17.5488814980246	0	10.2541910643728	7.07217442589431	0	0	0	0.530146828496067	0	0
ZNF18	0	0	0	29.96064601061	0	29.8905997652546	0	0	0	0	4.64847518532145	0	26.1228077678629
ZNF181	0.229383368635245	0.568292574743373	44.5748300095425	18.9531461717914	0	33.0165572901828	2.992886846915	0	1.25462577582587	0	5.42920929415165	25.8734657167412	0.369542501601154
ZNF182	0	0.448487446761413	0	43.0848434158932	0	3.62203325999948	0.0942025746121614	0	0	0	0	30.0222390595378	0
ZNF184	0	41.8568292841441	54.4596935725104	0	0	6.32281300654474	0	0	0	0	0	0	0
ZNF185	0	0	0	0	0	6.97909931561379	43.0117646505584	0	0	0	0	0	0
ZNF189	0	0	0	0	0	16.4256258440667	0	0	0	0	0	41.130848988556	0
ZNF19	0	0	0	0.126376020380336	278.605042738202	26.2387081760536	0	0	0	0	0	0	0
ZNF195	146.453351339101	59.8402331032288	81.8502876111236	4.07103396846603	0	35.1497268431485	0.93688687016485	116.635856083776	0	0	24.1975939724383	39.1420822842309	0
ZNF197	0.229383368635245	0	0	9.00382010945364	0	12.9071366771773	0.201712251384109	0	0	0	46.2330568083124	0.454344180640791	306.691010846222
ZNF2	0	15.6399844120555	0	61.3758112108619	0	21.4766562642484	36.9367954252382	60.0714777381865	0	0	4.06804590852922	61.1700895555644	0
ZNF20	0	0	7.29151239226788	0	0	0.0160547036878356	0.0950679029000972	0	0	0	0.615380244614522	0	0
ZNF200	0	0	72.4026622496713	33.0608825561735	0	0	10.4597908190969	0	0	0	30.2068932971115	0	0
ZNF202	0	143.579717615491	0	33.8382103478944	0	20.7064798905346	10.6450806662723	0	0	0	23.4094066972761	0	0
ZNF204P	1.36310055798436	0	0	0	299.536904151225	0.738161301725196	0	0	0	0	27.2866710611428	2.76385165122692	0
ZNF207	131.772778435866	136.310843153159	467.113020196559	287.50608857424	25.4459425082739	148.339682067822	96.1693181498503	175.112909137707	59.6569577981369	0	184.804440150668	240.449713050967	84.6407172596921
ZNF208	0.229383368635245	35.5018439830339	0.114892431561857	11.0435506381594	0	28.3980801033969	0	0	0	0	2.71155549593846	0.0288488158403873	0
ZNF211	0	69.3681875149861	0	4.56088148906411	0	9.69283858249055	69.6801847225543	194.76187197136	0	0	0.219453923029049	0.380126560778488	0
ZNF212	259.366564710797	0	35.6305577830558	42.2037616848117	0	7.75400778818174	65.0396288671456	0	0	0	36.0878375756653	0.0678950202413023	0
ZNF213	0	0	0	0	0	9.8067281885605	0	0	0	0	0	0	0
ZNF214	67.4615693270042	0	0	0	0	15.8437330763519	0	0	0	0	12.1184801043373	0	0
ZNF217	0	40.5789219498149	42.8873101781235	113.886053949229	0	27.7827846818646	58.0096255211377	0	0	0	120.676249791132	0	0
ZNF219	0	0	0.248515535900692	0	0	26.1467099481933	0.642671044835793	0	0	0	5.25082290560724	0	0
ZNF22	279.372497323504	225.187134052711	87.4356090877622	68.5809537752013	226.340068576562	61.5111840938428	40.2054963975671	267.46652647609	0	0	163.323838334272	9.00206856219019	344.778319263819
ZNF221	0	0	5.32043611021976	29.9685593915241	0	2.2683392570392	0.033966589636169	0	0	0	0.0150180400153418	0	0
ZNF222	0	47.5854979611268	0	0.0486745013918464	0	5.63132479268179	0	0	0	0	0	41.1784064532247	0
ZNF224	0	96.1305544443881	0	51.0685035516945	0	40.2053292540691	30.121598857337	176.604954138404	210.054726155254	0	16.9901787466234	0	0
ZNF225	0	0.0739320098835085	0	24.5276997416254	0	12.7682740047425	20.2677155536621	0.352599598380246	0	0	0.628197131334559	0.0588059494937477	0
ZNF226	0	125.264293324018	0	39.0499288594699	0	26.5147731525999	21.5320285029999	0	0	0	3.38657096932854	30.602017960627	364.030869162705
ZNF227	0	80.3042644442715	0	8.84115625059193	149.067085147231	2.96395922983467	24.3502057889699	149.185452686757	0	0	12.9635909948044	4.0362452604867	0
ZNF23	1.28941216389616	0	64.8272387129253	0.0211378877237025	0	0.062487891419886	0	0	0	0	0	0.0787864426044006	0
ZNF230	0	0.0956908188716475	0.0891887614689966	0	0	13.151997407489	32.3377128172484	0	0.607149830602527	0	0	0.153817625725929	0
ZNF232	0	0.162191837700008	0	0	0	20.6631386761354	33.4885453446629	0	0	0	0.222747758043163	36.4643681371926	0
ZNF233	0	0	80.3807200560264	0.0284748627926928	0	0	0.674801792123651	0	0	0	0.0162381011084673	0	0
ZNF234	0	0.178438213928128	0	0.0728368192722706	0	5.7378804775135	41.4904758467661	0	0	0	26.757646019551	42.2328673448454	0
ZNF235	0	0.193884088889141	158.845242062319	0.804293175070955	0	0	0.033966589636169	59.2874398359583	0	0	0.257868407918194	0	0
ZNF236	7.85055007954136	9.92669996137876	185.98881879185	19.4139935875337	0	24.5778837674549	49.4117801519943	0	0	0	13.8082305462361	0	0
ZNF24	296.540856741075	158.355652358314	93.9913161841964	54.2000138850987	158.405573569445	109.015845599322	72.0614904336589	0	0	0	219.246410126978	130.069075851001	0
ZNF248	0	0	0	37.3138541942409	0	22.7246404563478	0	0	0	0	20.7020013415443	0	0
ZNF25	102.749604293421	0.390524673532862	0	0	0	42.4064282125218	0.0901027337332474	0	0	0	0.0223413524430662	75.2609085644968	398.880294383953
ZNF250	84.5733410326598	170.579593531593	212.29683896501	24.0972851645085	0	26.8498662702451	11.4316578690365	1.828966221956	0	2373.61131264105	84.2580660040751	5.55987707173316	0
ZNF251	0	47.9671236233655	0	31.0017029881683	0	24.1694349942454	2.05354684418301	0	0	0	21.9545775223572	0	0
ZNF252P	1.49748704613965	59.0814314706482	1.10492128046909	9.20877408736639	0.182930778282977	22.8415030683457	30.4715076440419	0.688424801476056	98.9343667460996	0	28.1957487861208	90.0876317817118	0.369542501601154
ZNF253	0.195829757403099	0.338819331916918	116.231622170721	34.9649737582486	0	0	0	0	4.68741336010783	0	0	0	0
ZNF254	0	6.12397084190749	68.5055268613776	14.0128430952645	38.6862139810577	12.4869255914131	32.3783445784879	0	20.1999578462726	0	29.8057932047692	0	0
ZNF257	0.266978959289952	0	0	0.0207294647005341	0	0.0159331289577426	0	0	0	0	0.0160509795114146	0	0.371623424052406
ZNF26	0.266978959289952	62.0993564488368	26.3803124546843	32.2437589537125	0	24.5940434847716	32.1223324260628	23.0974915235628	0	0	1.72458463547506	0	6.22595526792724
ZNF260	0	0	82.9904155192875	0.0211852068284867	0	11.9386803564581	0	0	0	0	19.1784318460336	31.9422661535673	0
ZNF263	0	6.94826904861342	96.2544899447572	105.196669291066	0	1.03141988522622	15.714145326753	0	0	0	13.7264532235947	7.12787211365767	249.869374530147
ZNF264	0	13.3847611354409	0.352018038584078	57.3895566643546	0	21.3988619977008	4.98177649766406	0	0	0	6.78690503849068	15.27291447164	0
ZNF266	0	66.567826600466	56.0756787484668	101.606435726108	0	27.4110895650556	0.283861337890111	8.50229145392116	0	0	25.1327211918855	0	0
ZNF267	7.52754410342983	62.478211274093	4.27936710019926	3.00981106717077	0	0.0289423587973681	141.394842602556	0.136130058930655	0	0	9.66792954192811	0	48.0681034564664
ZNF268	56.4695617481	49.9901905437861	0.352018038584078	0	140.002540810589	29.8030666802052	77.746310602462	0.136130058930655	0.303940772150025	0	0.0332023000009639	0	0
ZNF273	176.09798085417	51.7357995902838	0	18.5989220076262	0	10.5047190585738	0	0	0	0	0	0.13930802127812	0
ZNF274	178.749803330334	99.0671583278235	136.650771033735	0.429332152595004	0	0.0776727442260671	71.239785189977	0	0	0	0.0121958975409013	20.8516072600764	0
ZNF275	387.740867576275	22.7426280254087	140.311779065375	29.2771020228717	0	57.8825988481468	0	144.769634397459	0	0	53.6347764845752	0	232.27593847753
ZNF276	0	25.6716528492669	4.18507244983542	8.71194847753467	250.081440163793	4.50053233826413	11.28110397029	0	0	0	9.07069585017638	0	0
ZNF277	0	16.962189750659	10.4705624219129	30.0427517552763	0	49.73043185359	53.3088507108304	0	0	0	44.2906013597935	19.1672350330199	0
ZNF28	0.266978959289952	0	0	41.3106643021756	363.316052761474	0.91004286638199	62.1837449861791	102.504412171426	0	0	17.0377921197969	0.934420255801226	0
ZNF280B	0	0.058859193097929	0.248515535900692	0	0	7.70169822645245	0	0	0	0	0	0	0
ZNF280C	0	0	0	28.4618500388772	0	0.086699985662295	1.76081383771457	0	0	0	0	0	0
ZNF280D	0	10.8674286375141	12.5252329502888	104.170340532744	23.6151120652538	63.6450555938033	37.8256051846595	0	116.244244397749	0	22.1461709485082	14.3309969214087	0
ZNF281	0	94.6062867919912	23.2575310572416	73.7484514003785	0	25.4796103143594	45.3923510913333	0	814.518751884565	0	48.6746849227816	45.2312179877676	2.93747512510445
ZNF282	0	0	0	46.4426662402599	0	9.351146376966	0	0	0	0	18.0625366797308	0	0
ZNF283	211.919944719827	3.16496931296796	0	0.0327289981849934	0	0	0	0	0	0	0.0381481783341451	0	0
ZNF284	0	0	0	37.7462280780403	75.9207803310964	10.5501299520591	0	0	0	0	0	0	0
ZNF285	4.19127355994941	0	0	27.7056315955449	0	9.73469132860531	0	0	0	0	0	0.0363415325466313	0
ZNF286A	201.74804440171	8.24799404684009	16.1422589446553	51.5532700355442	0	58.3783915115462	0	0	0	0	51.0961196946267	59.3225202008865	0
ZNF287	0	18.0426243366261	75.6743583126701	0	0	46.2224319956151	0	0	0	0	0	48.7718330846493	0
ZNF292	194.624418411192	167.549981197655	166.115949532181	80.4890056779981	36.91655944303	124.316994612114	262.236259047503	448.822215387991	367.719507210217	0	109.729081244001	155.890698844894	0
ZNF3	0	53.9171575344122	75.377550499843	0.51546682328925	0	19.59608058495	0	0	0	0	54.8208292879492	0	0
ZNF30	0	0	0	0.421471266312731	0	8.71648887927928	8.26321396438145	0	0	0	0	0	0
ZNF300	0	0	0	0.123943374777822	1.40219486200539	0.05785589289313	0	0	0	0	20.687070263581	0.0588059494937477	0
ZNF300P1	9.93394173467567	0	0	34.8471196128955	275.43305858948	28.4231663067155	0	0	0	0	15.3290530778486	0	0
ZNF302	126.142922943228	160.267053076967	15.4926016908621	142.986212094649	0	117.888312145168	84.3054116707355	0.43235099094944	206.780275873739	0	3.01812336000244	89.0870128066817	216.904069925352
ZNF304	0	0	62.0356704316608	40.1907129205717	0	19.1783841923583	0	49.4066892752226	0	0	32.4109229388797	21.8603608504267	0
ZNF317	0	12.9303863352469	0	0	0	24.6097663768375	0	0	0	0	4.62891461535247	51.4383572400009	0
ZNF318	8.46625755014502	88.3501589273755	68.6275563006911	38.3365930591039	0.281608591025162	24.9374678583306	98.9930151844502	0	0	0	43.5887187365424	0	0
ZNF319	0	46.9308302194143	0	0	0	0.450467850954745	0	0	0	0	12.0886679103485	44.8527928143615	0
ZNF32	0	0	125.821258436653	41.583227817004	0	65.1847436043054	0	0	0	0	58.1707732078456	36.6337439204509	177.69952910741
ZNF320	0.370044252540324	0.659825741268435	0.0891887614689966	0.566004810176378	225.194704716573	0.429352315793075	0.384679396350235	0	0	0	0	0.0726314385407079	0
ZNF322	0	0	36.3371079302255	0.0163735932329474	0	18.1495356015367	0.797674001225779	0	0	0	73.8533239634955	32.705421043423	73.2585133460755
ZNF324	0	2.46453070424949	0	29.3880771533668	0	9.61439490851789	0	9.97344782460884	0	0	0	0	0
ZNF324B	0	51.0146012160385	0	0.0314800695630959	0	0	0	114.522390213107	0	0	3.95372144714605	0	0
ZNF326	0	80.8369386238726	18.3489682820091	48.0988349077064	14.5853328904791	41.8226244981119	113.329182012983	203.33605142324	0	0	23.714371419446	0	301.69760040818
ZNF329	0	49.1331399525238	0	0.0827442568364593	0	0	0	0	0	0	9.39315066776746	0	0
ZNF330	416.796481194599	7.70962062601669	7.29151239226788	57.2792883629872	0	62.2034184744133	48.8659920156063	0	0	0	58.6396545636774	114.411942842077	414.635850086285
ZNF331	0	253.25043995597	102.057868119587	40.8958814434519	0	31.1989477303082	37.3579752863942	309.060455434362	0	0	21.7427518681118	222.98186060158	0
ZNF333	0.914500953569081	0	53.0151024232381	74.6314258956513	0	15.1412639613907	77.3210775828746	0	0	0	54.5292376325612	46.6705306684746	0
ZNF335	0	0	121.386166548998	0	256.866845167747	20.5522742880097	40.5594936049813	0	0	0	6.66017611204344	47.1916790994852	0
ZNF337	0	25.7505128403106	0	0.411275477953764	0	8.58867949725024	0	47.7239720344094	0	0	0	0.0697495070453866	0
ZNF33A	0	138.772510268069	0.456805951776171	28.845768715761	277.665844373011	24.5430193737126	29.5148873219059	277.717193087264	382.606921355522	0	16.1730916720101	24.1493262937739	0
ZNF33B	0	119.033681670104	59.1155469117718	20.6676541199097	0	18.7518036336674	13.4727947956102	0.216469539449592	0	0	17.3969246557664	52.2814213863996	0
ZNF34	0	129.765762641074	0.124689926935944	4.02210911943543	0	21.2105518598742	0	0	0	0	23.8947562855005	0	387.374962529929
ZNF341	0	0	0	0.0293961066139599	0	0.790340562701085	6.46956613735757	0	0	0	0	0	0
ZNF343	0	0.366315935817984	39.6686763149323	38.6290990627714	0	10.5952744135866	0	0	0.713456118395876	0	10.9077043902091	0	0
ZNF345	0	34.3029171433128	0.15514564333991	0	0	0.0237602670447307	0.0674633494887748	0	0	0	12.2430194252956	0	0
ZNF346	0	113.875682114204	0	52.0243982661618	45.0975566232081	19.4442331050592	0	18.7656690186762	0	0	94.2244356397408	55.8847767321249	0
ZNF347	0	0	0	78.0724859827775	0	11.0909506644979	18.9252846373259	0.122444514254045	0	0	5.01511026038693	0	0
ZNF35	0.195829757403099	0	0	0	0	11.2148332050185	0	0	0	0	27.2451048499587	70.0020956759154	0
ZNF350	0	0	8.43757078158668	116.944435563633	0	10.9879577782954	0	342.762042522281	1.25462577582587	0	104.477163771319	0	0
ZNF354A	0	69.2254796322779	59.5931918365633	1.13636682267017	0	8.55605845142105	8.88393023408596	22.0718693137748	0	0	27.4483615605406	92.1449471035199	0
ZNF354B	0	0.793369765590413	41.8582099573431	3.55506955521553	0	7.97550780111945	0	0.226876553329457	0	0	0.328329705163026	0.780358739120126	0
ZNF354C	0.195829757403099	0.0653799818049269	0.392823153991145	26.4629621082327	0	5.37800427449133	34.7019183270621	0	0.71115392796718	0	0.523469721885872	0.302271684982008	0
ZNF362	47.8202439863122	0	0	65.459815198077	0	33.8075956727056	65.9639012584179	0	0	0	46.6988811769954	87.6629798053051	0
ZNF366	160.593024483199	0	0	98.5465606024591	255.472735227106	2.2490866492402	20.8937011296812	0	0	0	1.01708482926969	0	254.714147650243
ZNF37A	301.032117722527	0.322278494892312	0.393171037718225	59.64625563955	0	72.8989560094495	90.1715092001147	0	61.0211441615743	0	53.2168116458769	1.22191326789896	384.106367649913
ZNF37BP	2.56298805969573	177.638345910046	0.0891887614689966	27.738340926727	115.150840022615	48.1697001076375	16.6459710582558	0	0	96.4001476314004	43.137396291631	26.0658061604387	1.48238608384205
ZNF383	0	59.1093264626857	8.24958020407608	5.77600652548148	0	7.03833702539552	20.9602186086334	0	0	0	8.19243804204498	37.5734489041442	0
ZNF384	48.3062142815015	0	0	3.32198584823061	0	6.24665021810805	32.5274086459891	0	0	0	13.2092434732727	0	105.045608095144
ZNF385A	0	22.9267809392853	0	3.730173606725	0	28.9462077466715	26.719097575388	0	0	0	3.33535055635193	0.203143363399071	0
ZNF385B	0	0	0	0	0	64.016904267659	0	0	0	0	37.088938119897	0	0
ZNF385D	714.46235554162	0	0	291.535592338903	91.9180099892185	0.0315669133893041	0	0	0	0	0.0401703406307577	0	463.390898985153
ZNF394	0	173.549625141045	124.064760583035	32.5952684799852	0	43.5061657850678	92.1380603981054	49.7773196025235	21.3628914577923	0	23.3928861462507	61.5867056619614	161.549122387177
ZNF395	198.938972343529	61.8205858869356	154.326158671225	165.162470253735	237.141523519705	88.7679622566164	0.381277588292615	0.24964928697308	0	0	125.123463208338	26.8422977401591	196.172536532038
ZNF396	0	29.6693930546416	0	0	0	6.35788867224776	0.0942025746121614	0	0	0	0	0	0
ZNF397	0	4.3840202479449	86.8309866025864	78.685312455649	253.048606304612	76.0332160311006	126.234582312423	229.68977005171	0	1812.78614041126	49.9960049592291	67.4857971589583	0
ZNF398	0	4.84744678419786	0.242446298512012	0	0	8.92136509720448	1.80806529023292	0	0	0	5.3562496643497	0	0
ZNF407	0	41.728875731212	0	19.1341602316163	336.234362225274	0	49.6713123212499	0	284.95160526554	0	21.4069768915456	0	0
ZNF41	0	18.1484514236364	0	14.0147802211166	0	2.36379585949605	0	0	0	0	0.0270391886088696	0	0
ZNF410	0.738772270755866	0.366938009859896	94.7637429105497	9.66715558626061	105.343695658631	4.71852759503995	6.43356856072098	0	0	0	7.71454668704726	3.27294718960097	0
ZNF414	81.0469730877215	0	4.26719400730224	0.828261780366169	0	3.16454607011812	15.4584417192603	0	0	0	6.50978125262892	0	0
ZNF415	0	0	0	32.5172082230336	0	10.5808771302411	13.5576246166595	0	0	0	26.9248593162613	34.1556693978238	214.116073726792
ZNF416	0.185186914662005	0.0633470661859248	0	5.5982049892549	0	8.20687745739783	0.988848441396119	134.192781352621	0	0	18.8447238089724	0	396.413718351002
ZNF417	0	56.5458878482694	12.9100332131711	4.01164612600664	0	8.01224475229526	1.05306786166286	0	286.786430886748	0	0	0	0
ZNF418	0	0	0	11.6617263879546	0	0.0326127914828133	0	0.678693969692252	0	0	8.23020408225618	0	0
ZNF419	0.195829757403099	0.625169512144276	0.51371955927347	23.9410136730865	0.698366075068346	17.5128739354494	1.95997017500532	184.244480094363	0	0	0.136409641060496	0.333717341847698	0
ZNF420	255.38293488862	68.9246118456598	45.4283369122219	0	0	27.4832786063331	0	0	0	0	0	47.1851431270682	0
ZNF423	168.610653409589	0.0922563741612125	0	38.3689770714406	116.964287884701	95.6804622957009	0	0	0	0	87.2104363902921	9.83849500897472	2.21949662105055
ZNF425	0	0	0	0.0748737588610273	0	11.7932911164728	0	0	0	0	0	0	0
ZNF426	226.838994408993	60.8005578566833	118.124685668849	59.1338416378803	0.182930778282977	36.672438100167	71.3704245168699	0.136130058930655	0	0	44.4313596926293	90.7340712435049	0
ZNF428	26.7955252781247	0	30.7860073161366	27.0452195521804	0	21.398317931458	3.21608003656978	0	0	0	23.9952987934886	7.96602537961386	0
ZNF429	0.266978959289952	101.956259221921	0	54.7228456313032	0	37.2935057206045	3.23589503255886	0	0	0	13.410408616885	1.19521064160049	394.909267659895
ZNF43	0.729101575886147	0	82.8681170801589	13.4840334674037	0	32.7166531062158	20.2341362480224	0	0	0	0.299320083716678	7.36634609558168	0
ZNF430	0	133.169053361991	77.8311239185367	37.2263113365627	0	4.99419269436216	128.59145106452	215.265586116582	1.25462577582587	0	44.9839999982421	54.6737436965974	0
ZNF431	0	0.314601840465522	55.0563737530198	3.13130464317059	31.6761829118566	24.2433727122501	52.1338394805245	0	0	0	14.7777230947542	61.7906608083937	9.44554000526941
ZNF432	0	0.261656634509158	0	27.9093045565678	0	7.73949789196794	57.8663799298602	0	0	0	0	0	0
ZNF433	0	37.3907474125865	0	0	0	12.2765714354797	0.173930785521236	0.226876553329457	0	0	31.6815588931698	0	0
ZNF436	0	0	0	43.4284012623513	0	27.2391736727996	0	0	0	0	26.8326831939862	0	0
ZNF438	0	5.09502852788448	0	5.81525180801186	102.132903887358	35.8650517750262	62.1971690949887	0	0	0	0.0190701417026511	23.3747990662305	0
ZNF439	0	1.249798527621	0.114892431561857	0.631715372268151	0	0.0280040492493987	57.9831461549607	0	0	0	0	35.9523901586872	1.10659077182511
ZNF44	0	108.123359723652	0.124689926935944	58.9569724358902	0.281608591025162	28.1597026380725	0	215.899705241879	20.4590172396987	0	0.0390595123590855	38.8417912277774	74.5386020315799
ZNF440	0	0.193884088889141	35.5686708002856	18.8533114372846	0.182930778282977	0.0205371413196664	44.5933391270821	69.9963547361769	0	0	2.86440591389265	28.3191139323222	109.149002376671
ZNF441	0	0	0	7.90564719795443	0	0	0	0	0	0	20.9456758457506	0.0348985322550276	0
ZNF442	0	0.0738968086877237	0.98250763677837	0.0383167929711958	0	18.4967540919553	0.196497240963484	0	0	0	23.8337296638924	0	0
ZNF443	0	0.195821085905873	78.9066124196623	3.19582586913805	6.15870232437466	1.14278759194836	0.709725472112093	0	0	0	1.14015934634073	0.0448189685213084	0
ZNF444	0	0	0	10.9943500074712	0	5.6707189227709	1.76081383771457	22.2343276178401	0	0	0.262619505394997	0	0
ZNF445	84.4865939358218	128.968688368689	52.276765748343	11.2657620414591	0	25.8414858379914	4.58137132744949	66.1091949744183	0	0	69.3415532418012	57.0686249544395	0
ZNF446	0	0	25.8349068169835	0.207572646745948	0	5.29413887067858	0	0	0	0	0	26.7252605998355	0
ZNF449	0	1.67852897731118	49.7581556655002	35.842003790983	155.106521406609	14.8592214623487	44.4955652450533	0	0	0	23.1072344232215	0	0
ZNF45	25.2707662713375	33.4169298653673	0	11.1641738383756	0	12.4968183600258	0	0	0	0	0	25.8529498842556	0
ZNF451	0.266978959289952	20.0921348050697	45.4083832550537	39.480798587226	183.137482772533	83.0808057988139	43.4699775170595	136.759416210204	14.2886935053693	0	44.2090256524244	53.1192643844045	0
ZNF454	0	0	0	57.3557678660947	0	1.96176595427007	1.76081383771457	0	0	0	4.84232868214718	0	0
ZNF460	0	0	0	40.3058219663585	0	11.1139926068764	0	0	0	0	25.3844115233973	33.3245581970905	446.011581014875
ZNF461	0	0	0	0.336747444302066	0	17.9829610575097	0.061506028045505	0	0	0	0.0300169907997499	16.4751275048565	0.74255990266241
ZNF462	0	0	0	117.405421239885	0	44.0462987008198	0.256332718588797	0.554498683485261	0	0	22.9887903408342	73.2347731372517	2.95390557457476
ZNF467	0	0	0	10.037615378894	152.473532015528	0	133.977605348582	0	0	0	1.2667590080575	0	0
ZNF468	0	40.7521822354679	0	0.249540256523446	2.44994677138548	18.8569457289281	53.8429980880479	83.4490927742206	0	0	4.46777487561751	0.0448189685213084	0
ZNF470	0	0	0	0.0163735932329474	0	11.0832222379117	11.7005848307787	0	0	0	0.335469666705981	0	0
ZNF471	0	0	0	0	0	14.8970185074368	0	0	0	0	0	0	0
ZNF473	0	0	0	48.8264992287454	68.641790877832	29.8263403338783	3.05271150543229	0	0	0	0	12.9718961356562	0
ZNF480	0	65.0276159726236	101.783514413686	2.04420987346238	0	13.6751774025448	0.201712251384109	0	0	0	35.683415721471	29.8478710140791	149.026988753043
ZNF483	0	58.8245506512836	25.9112556611194	0	0	33.5737931461009	11.8849804987115	0.122444514254045	0	0	7.71671555361864	16.7854707342965	0
ZNF484	0	56.9404485530862	0	7.92718774168541	0	12.0263546825454	53.2692808250079	118.942970348152	0	0	0	0	67.8501235852263
ZNF485	0	0	0	0	0	0	0.129049118367482	0	0	0	29.0681853214955	0	0
ZNF486	0	0.195277236743483	0.0891887614689966	0.101073903563423	188.468949417748	8.5169787071115	0	0	0	0	0.0121958975409013	0	0
ZNF490	30.5976805882792	102.174730135442	24.128858346404	32.8675988003504	0	43.8908302488111	0	0	538.003515888558	0	0	0	0
ZNF493	4.61998351639076	0.0633470661859248	0	0.160393133320877	0	19.8762356556329	0	0	0	0	12.0496597739442	58.5964161364595	0
ZNF496	0	0	0	10.1265841682204	0	39.243927189472	93.9401110656933	0	0	0	29.6342635030075	67.731214022088	0
ZNF500	0.195829757403099	39.2955232289433	0	0	0	4.83973553080498	74.8291585134727	0	0	0	56.9598259263085	6.0407135576923	0
ZNF501	0	0	0	4.04671505392321	0	25.405325520743	0	0	0	0	10.3452319523179	0	0
ZNF502	0	0	0	26.7166623055554	0	16.1533431269459	63.1138677099377	0	179.007899870671	0	0.0254378142361078	115.087792908157	84.0098121033812
ZNF503	0	0	0	0.710815170803013	0	44.8762549507483	0.454146685069372	0	0	0	15.7879770430534	1.20388288515771	0
ZNF506	272.662604201059	106.15671640883	121.259173665839	90.0322961138759	0	49.963362039907	0.349164472143757	88.6421990494008	0	0	7.57734625692012	35.8880530471663	0
ZNF507	44.4291268912826	0	0.159367918918177	41.7464816859535	0	22.7464374336597	0	1.89137338503305	0	0	13.3248492698236	43.3117783683017	242.055872275931
ZNF510	0	0	71.134277045716	26.756883544622	0	13.4176300039065	0	0	0	0	0	0	0
ZNF511	132.792497295829	0	0	0	120.850709584678	44.1950367815356	56.2820197333746	98.2543378597583	0	0	31.4571907893577	65.7218729921388	147.604891170527
ZNF512	113.718500041268	0	0	27.4715646862859	0	74.7425974193875	31.3774168033387	147.440236220516	0	0	3.93069182187654	69.0084498459322	14.6199465070971
ZNF512B	0	0.105579002392347	80.6585162785482	46.4799300352774	0	10.6122888488165	0.033966589636169	0	0	0	0.0190701417026511	0	3.32011578819655
ZNF513	0	0	75.0759188506697	13.5222918508549	0	0.907847079226447	0	0	0	0	0	44.6986761106759	0
ZNF514	0	0	0	53.6857261947518	321.351369479887	12.5486261754151	99.4019574323099	0	0	0	2.50500789621142	0.0955655808206744	0
ZNF516	0	0	0	19.368448949179	0	10.5928864180799	73.7889533691253	0	0	0	18.830937142187	85.5589307548072	0
ZNF518A	215.289297310274	25.5875443413067	100.266276005285	24.7091182319239	0	26.7770052858667	87.0667517744793	0	0	0	109.5189372096	8.56489593242869	415.806871118216
ZNF518B	175.69240863891	0.116998158555118	0	42.0798787897647	52.174827288425	0.0803954993355208	0	0	0.71115392796718	0	15.1033523807487	0	0
ZNF519	0	0.324595441323864	0	18.5348785567448	0	25.0572878847133	0.736307820169156	148.96243957761	0	0	0.0733037072977948	0	0
ZNF521	0.195829757403099	0	0	46.0501785171163	0	80.7780766943357	0	189.327812333181	0	0	0	0	0
ZNF524	0	15.3141405389044	0	44.8675315397564	0	20.3963916119367	40.5475525153863	0	0	0	18.6617429253457	33.8079785538573	0
ZNF525	134.381255346545	65.0784435193415	0	0.0617583817368759	0.365613618977439	0.0457941309953024	0.368296261496613	0.352599598380246	0	96.4001476314004	0.0768048136527248	1.11204280861474	0
ZNF526	0.185186914662005	0.058859193097929	0.33019727299478	0.106091503136976	0	7.20088004183874	0.13461815404506	0	0	0	0	0	0
ZNF527	0	0	0	0.518539016167363	0	3.47694569672079	0.403927390937406	0	0	0	3.84001090485649	0	0
